id,name,name_cn,level,region,country,phone,fax,supervisor,principal,gender,finance_type,district,address_en,address_cn,session_type,school_type
1818,Nellie Primary School,內莉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1819,Nevada Primary School,內華達小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1820,Newcastle Primary School,紐卡斯爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1821,Newport Primary School,紐波特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1822,Newton Primary School,牛頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1823,Niagara Primary School,尼亞加拉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1521,Noble Elementary School,高尚小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1528,Noble International School,高尚國際學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2076,Noble Primary School,高貴小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1824,Norman Primary School,諾曼小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1295,Northcote College Primary,北角官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1825,Northfield Primary School,北菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1826,Northwestern Primary School,西北小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1827,Norton Primary School,諾頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1828,Nottingham Primary School,諾丁漢小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1829,Oak Grove Primary School,橡樹林小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1830,Oakland Primary School,奧克蘭小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1831,Oakwood Primary School,橡木林小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1832,Ohio Primary School,俄亥俄小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1833,Oklahoma Primary School,俄克拉荷馬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1834,Olympia Primary School,奧林匹亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1835,Ontario Primary School,安大略小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1836,Orange Primary School,橙樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1837,Orchard Primary School,果園小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1838,Oregon Primary School,俄勒岡小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
516,Oriental Primary,東方小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1839,Orlando Primary School,奧蘭多小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
809,Our Lady of Good Counsel Primary,聖母佳音小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
810,Our Lady of Mount Carmel Primary,聖母加爾默羅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1840,Oxford Primary School,牛津小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
973,PLK (Canton) Primary,保良局陳守仁小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
974,PLK (Chao) Primary,保良局朱正賢小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
975,PLK (Chau) Primary,保良局周壽賢小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
976,PLK (Cheung) Primary,保良局張煊昌小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
977,PLK (Chiu) Primary,保良局趙曾學韞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
978,PLK (Fong) Primary,保良局方王換娣小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
979,PLK (Fung) Primary,保良局馮余佩annah小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
980,PLK (Ha) Primary,保良局夏加利小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
981,PLK (Hip) Primary,保良局譚歐陽少芳小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
982,PLK (Ho) Primary,保良局何壽南小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
983,PLK (Hung) Primary,保良局洪晏小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
984,PLK (Kwan) Primary,保良局關啟明小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
985,PLK (Kwok) Primary,保良局郭羅桂珍小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
986,PLK (Lam) Primary,保良局林文輝小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
987,PLK (Lau) Primary,保良局劉陳小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
988,PLK (Li) Primary,保良局李徐松壽小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
989,PLK (Liu) Primary,保良局劉欽弘小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
990,PLK (Lo) Primary,保良局盧邱玉卿小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
991,PLK (Ma) Primary,保良局馬千溪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
992,PLK (Mei) Primary,保良局美景小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
993,PLK (Ming) Primary,保良局文禧小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
994,PLK (Mok) Primary,保良局莫慶堯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
995,PLK (Ng) Primary,保良局伍冕僖小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
996,PLK (Nip) Primary,保良局倪張瑞芳小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
997,PLK (Nung) Primary,保良局莊啟程小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
998,PLK (Poon) Primary,保良局潘德鄰小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
999,PLK (Pui) Primary,保良局錦泰小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1000,PLK (Sam) Primary,保良局三水小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1001,PLK (Set) Primary,保良局西區小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1002,PLK (Shan) Primary,保良局上水宣道小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1003,PLK (Shiu) Primary,保良局邵錦棠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1004,PLK (Sik) Primary,保良局石湖小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1005,PLK (So) Primary,保良局蘇屋小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1006,PLK (Sun) Primary,保良局新光小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1007,PLK (Sz) Primary,保良局盛殿小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1008,PLK (Tak) Primary,保良局德德德德,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1009,PLK (Tam) Primary,保良局譚肇小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1010,PLK (Tong) Primary,保良局唐祥小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1011,PLK (Tse) Primary,保良局謝黃小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1012,PLK (Tsui) Primary,保良局徐錦堯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1013,PLK (Tung) Primary,保良局東莞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1014,PLK (Wan) Primary,保良局溫浩根小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1015,PLK (Wong) Primary,保良局黃永樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1016,PLK (Wu) Primary,保良局胡忠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1017,PLK (Yau) Primary,保良局姚達之小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1018,PLK (Yin) Primary,保良局銀禧小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1019,PLK (Yu) Primary,保良局余屋小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
522,PLK Primary,保良局小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
517,Pacific Primary,太平洋小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1841,Palo Alto Primary School,帕洛阿爾托小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
518,Park Primary,公園小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1842,Parkwood Primary School,帕克伍德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2077,Patient Primary School,耐小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1843,Patriot Primary School,愛國者小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
519,Peace Primary,平安小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1844,Peace Primary School,和平小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1845,Peachtree Primary School,桃樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1846,Pearl Primary School,珍珠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
520,Peking Primary,北京小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1847,Pembroke Primary School,彭布羅克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1848,Pennsylvania Primary School,賓夕法尼亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1849,Peoria Primary School,皮奧里亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2078,Perfect Primary School,完美小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1850,Phoenix Primary School,鳳凰小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1851,Piedmont Primary School,皮德蒙特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1852,Pierce Primary School,皮爾斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1853,Pinecrest Primary School,松樹冠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
521,Pinehill Primary,松山小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1854,Pittsburgh Primary School,匹茲堡小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1855,Plaza Primary School,廣場小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1856,Pleasant Primary School,愉快小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2079,Pleasant Primary School,宜人小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2080,Plentiful Primary School,豐富小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1857,Plymouth Primary School,普利茅斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
523,Po Nga Primary,寶雅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1858,Point Primary School,觀點小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2081,Polite Primary School,有禮貌小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1859,Polk Primary School,波爾克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2082,Popular Primary School,受歡迎小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1860,Portland Primary School,波特蘭小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1861,Portsmouth Primary School,樸茨茅斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2083,Positive Primary School,積極小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2084,Powerful Primary School,強大小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1862,Prairie Primary School,大草原小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
811,Precious Blood Primary School,寶血小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2085,Precious Primary School,珍貴小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2086,Premier Primary School,首要小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1863,Preston Primary School,普雷斯頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1864,Princeton Primary School,普林斯頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1865,Principle Primary School,原則小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1866,Prosperity Primary School,繁榮小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2087,Proud Primary School,自豪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1867,Providence Primary School,普羅維登斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
524,Pui Ching Primary,培正小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1020,Pui Ching Primary,培正中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
525,Pui Tak Primary,培道小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1021,Pui Tak Primary,培道中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2088,Qualified Primary School,合格小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1296,Queen's College Old Boys,皇仁書院同學會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1022,Queen's College Primary,女皇書院小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1868,Quincy Primary School,昆西小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1869,Raleigh Primary School,羅利小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1870,Ramsey Primary School,拉姆齊小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1871,Randolph Primary School,蘭道夫小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2089,Rational Primary School,理性小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1872,Reading Primary School,Reading小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2090,Ready Primary School,準備就緒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2091,Reasonable Primary School,合理小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1873,Redwood Primary School,紅杉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2092,Refined Primary School,精煉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1874,Regency Primary School,攝政小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1875,Remington Primary School,雷明頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1876,Renaissance Primary School,文藝復興小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1877,Republican Primary School,共和黨小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1878,Resource Primary School,資源小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2093,Respectful Primary School,尊重小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2094,Responsible Primary School,負責任小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1879,Restoration Primary School,恢復小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1880,Revolution Primary School,革命小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2095,Rewarding Primary School,有益小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1023,Rhenish Primary,禮賢會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1881,Ridgefield Primary School,里奇菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1882,Riverside Primary School,河濱小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2096,Robust Primary School,健壯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1883,Roosevelt Primary School,羅斯福小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1884,Rosemont Primary School,羅斯蒙特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1885,Rosewood Primary School,玫瑰木小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1886,Royal Primary School,皇家小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1887,Rutherford Primary School,盧瑟福小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
793,SKH Primary School,聖公會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1888,Sacramento Primary School,薩克拉門托小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
812,Sacred Heart Primary School,聖心小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1889,Saddle River Primary School,鞍河小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2097,Sage Primary School,智者小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1300,Sai Kung Government Primary,西貢官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1311,Sai Wan Government Primary,西環官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1890,Salem Primary School,塞勒姆小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
813,Salesian Primary School,慈幼小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1891,San Antonio Primary School,聖安東尼奧小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1892,San Diego Primary School,聖地亞哥小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1893,San Francisco Primary School,舊金山小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1894,Sanders Primary School,桑德斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2098,Sane Primary School,清醒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1895,Sarasota Primary School,薩拉索塔小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1896,Savannah Primary School,薩凡納小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1897,Schenectady Primary School,斯克內克塔迪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2099,Scientific Primary School,科學小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1898,Scotland Primary School,蘇格蘭小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1899,Seacoast Primary School,海岸小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1900,Seattle Primary School,西雅圖小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2100,Secure Primary School,安全小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1901,Seminole Primary School,塞米諾爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1902,Senate Primary School,參議員小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2101,Sensational Primary School,轟動小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2102,Sensible Primary School,明智小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2103,Serious Primary School,嚴肅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
818,Seventh Day Adventist Primary,基督復臨安息日會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1301,Sha Tin Government Primary,沙田官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
564,Sha Tin Junior School,沙田小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1903,Shelby Primary School,謝爾比小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1904,Shelton Primary School,謝爾頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1905,Shepherd Primary School,牧羊人小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1906,Sherwood Primary School,舍伍德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1907,Shirley Primary School,雪莉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2104,Shrewd Primary School,精明小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1908,Sierra Primary School, Sierra小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1909,Silicon Primary School,矽谷小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2105,Skilful Primary School,熟練小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1523,Smart Elementary School,聰明小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1516,Smart International School,聰明國際學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2106,Smile Primary School,微笑小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2107,Sociable Primary School,友善小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1910,Somerset Primary School,薩默塞特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1911,Sonoma Primary School,索諾瑪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2108,Sophisticated Primary School,精密小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
796,South Island School Primary,南島小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1912,Southampton Primary School,南安普敦小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1913,Spartan Primary School,斯巴達小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2109,Spectacular Primary School,壯觀小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1914,Spencer Primary School,斯賓塞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2110,Spirited Primary School,精神抖擻小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2111,Splendid Primary School,輝煌小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1916,Spring Valley Primary School,春谷小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1915,Springfield Primary School,斯普林菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
778,St. Andrew's Primary School,聖安德烈小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
801,St. Antony's Primary,聖安東尼小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
779,St. Benedict's Primary School,聖本尼迪克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
800,St. Boniface's Primary,聖博義小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
169,St. Catherines Primary,聖嘉道理小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
780,St. Christopher's Primary School,聖基道小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2152,St. Clare's Primary School,聖嘉勒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
170,St. Clares Primary,聖嘉勒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
781,St. Clement's Primary School,聖克萊門特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
799,St. Dominic's Primary,聖多米尼克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
171,St. Edmunds Primary,聖愛德蒙小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
782,St. Edward's Primary School,聖愛德華小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
172,St. Francis Assisi Primary,聖法蘭西斯亞西西小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
159,St. Francis Primary,聖芳濟小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
165,St. Francis Xianths Primary,聖芳濟各小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
580,St. Francis of Assisi's Primary School,聖文德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
