ID,英文名,中文名,类型,官网,校训,地址,校长
648,佛教中華康山學校 Buddhist Chung Wah Kornhill Primary School,佛教中華康山學校 Buddhist Chung Wah Kornhill Primary School,小学,缺失,明智顯悲 Realizing equilibrium Sensing compassion,缺失,缺失
1347,Buddhist (Kowloon) Primary,佛教九龍小學,小学,缺失,缺失,缺失,缺失
1344,Buddhist (Ho) Primary,佛教何黃筱湘小學,小学,缺失,缺失,缺失,缺失
878,Buddhist (Ho) Primary,佛教何黃筱湘紀念小學,小学,缺失,缺失,缺失,缺失
1372,Buddhist (Yue) Primary,佛教余氏小學,小学,缺失,缺失,缺失,缺失
1343,Buddhist (Fu) Primary,佛教傅厚民小學,小学,缺失,缺失,缺失,缺失
877,Buddhist (Fu) Primary,佛教傅融小學,小学,缺失,缺失,缺失,缺失
1361,Buddhist (Siu) Primary,佛教兆祥小學,小学,缺失,缺失,缺失,缺失
1353,Buddhist (Li) Primary,佛教利銘小學,小学,缺失,缺失,缺失,缺失
1351,Buddhist (Lau) Primary,佛教劉鎏小學,小学,缺失,缺失,缺失,缺失
882,Buddhist (Lui) Primary,佛教呂潤財紀念小學,小学,缺失,缺失,缺失,缺失
1359,Buddhist (Shan) Primary,佛教善小學,小学,缺失,缺失,缺失,缺失
1364,Buddhist (Tai) Primary,佛教大圍小學,小学,缺失,缺失,缺失,缺失
1362,Buddhist (Suen) Primary,佛教孫小學,小学,缺失,缺失,缺失,缺失
1373,Buddhist (Yung) Primary,佛教容小學,小学,缺失,缺失,缺失,缺失
879,Buddhist (Kong) Primary,佛教康文小學,小学,缺失,缺失,缺失,缺失
1342,Buddhist (Cheung) Primary,佛教張名泉紀念小學,小学,缺失,缺失,缺失,缺失
880,Buddhist (Kwai) Primary,佛教慈幼學校,小学,缺失,缺失,缺失,缺失
876,Buddhist (Cheung) Primary,佛教慈恩小學,小学,缺失,缺失,缺失,缺失
875,Buddhist (Chai) Primary,佛教慈慧小學,小学,缺失,缺失,缺失,缺失
734,佛教慈敬學校 Buddhist Chi King Primary School,佛教慈敬學校 Buddhist Chi King Primary School,小学,缺失,明智顯悲 ,缺失,缺失
885,Buddhist (Yat) Primary,佛教慈積小學,小学,缺失,缺失,缺失,缺失
791,Buddhist Primary School,佛教慈航小學,小学,缺失,缺失,缺失,缺失
1363,Buddhist (Sun) Primary,佛教新光小學,小学,缺失,缺失,缺失,缺失
1352,Buddhist (Lee) Primary,佛教李國興小學,小学,缺失,缺失,缺失,缺失
884,Buddhist (Tung) Primary,佛教東區小學,小学,缺失,缺失,缺失,缺失
1366,Buddhist (Tong) Primary,佛教東小學,小学,缺失,缺失,缺失,缺失
764,佛教林炳炎紀念學校 Buddhist Lam Bing Yim Memorial School 佛教林炳炎紀念學校(香港佛教聯合會主辦),佛教林炳炎紀念學校 Buddhist Lam Bing Yim Memorial School 佛教林炳炎紀念學校(香港佛教聯合會主辦),小学,缺失,明智顯悲 ,缺失,缺失
1350,Buddhist (Lam) Primary,佛教林耀小學,小学,缺失,缺失,缺失,缺失
768,佛教林金殿紀念小學 Buddhist Lim Kim Tian Memorial Primary School,佛教林金殿紀念小學 Buddhist Lim Kim Tian Memorial Primary School,小学,缺失,明智顯悲 Realizing equilibrium; Sensing compassion,缺失,缺失
1355,Buddhist (Lok) Primary,佛教樂學小學,小学,缺失,缺失,缺失,缺失
881,Buddhist (Lok) Primary,佛教樂行小學,小学,缺失,缺失,缺失,缺失
1360,Buddhist (Sha) Primary,佛教沙田小學,小学,缺失,缺失,缺失,缺失
1370,Buddhist (Yau) Primary,佛教油麻地小學,小学,缺失,缺失,缺失,缺失
1345,Buddhist (Hung) Primary,佛教洪錦小學,小学,缺失,缺失,缺失,缺失
1358,Buddhist (Sham) Primary,佛教深水埗小學,小学,缺失,缺失,缺失,缺失
1368,Buddhist (Wan) Primary,佛教灣仔小學,小学,缺失,缺失,缺失,缺失
1371,Buddhist (Yin) Primary,佛教燕小學,小学,缺失,缺失,缺失,缺失
423,Buddhist Primary School,佛教聯合會小學,小学,https://www.ps423.edu.hk,尊師、重道、勤學、力行,"523 Aberdeen Road, Hong Kong",缺失
1348,Buddhist (Kwai) Primary,佛教葵涌小學,小学,缺失,缺失,缺失,缺失
883,Buddhist (Mong) Primary,佛教蒙正小學,小学,缺失,缺失,缺失,缺失
1367,Buddhist (Tse) Primary,佛教謝小學,小学,缺失,缺失,缺失,缺失
1349,Buddhist (Lai) Primary,佛教賴濂小學,小学,缺失,缺失,缺失,缺失
1354,Buddhist (Lo) Primary,佛教路小學,小学,缺失,缺失,缺失,缺失
1346,Buddhist (Kam) Primary,佛教金耀小學,小学,缺失,缺失,缺失,缺失
1357,Buddhist (Ngan) Primary,佛教銀禧小學,小学,缺失,缺失,缺失,缺失
1365,Buddhist (To) Primary,佛教陶小學,小学,缺失,缺失,缺失,缺失
1356,Buddhist (Ma) Primary,佛教馬灣小學,小学,缺失,缺失,缺失,缺失
1369,Buddhist (Wong) Primary,佛教黃埔小學,小学,缺失,缺失,缺失,缺失
1646,Florence Primary School,佛羅倫薩小學,小学,缺失,缺失,缺失,缺失
1974,Vermont Primary School,佛蒙特小學,小学,缺失,缺失,缺失,缺失
1832,Ohio Primary School,俄亥俄小學,小学,缺失,缺失,缺失,缺失
1833,Oklahoma Primary School,俄克拉荷馬小學,小学,缺失,缺失,缺失,缺失
1838,Oregon Primary School,俄勒岡小學,小学,缺失,缺失,缺失,缺失
1000,PLK (Sam) Primary,保良局三水小學,小学,缺失,缺失,缺失,缺失
1002,PLK (Shan) Primary,保良局上水宣道小學,小学,缺失,缺失,缺失,缺失
995,PLK (Ng) Primary,保良局伍冕僖小學,小学,缺失,缺失,缺失,缺失
982,PLK (Ho) Primary,保良局何壽南小學,小学,缺失,缺失,缺失,缺失
1019,PLK (Yu) Primary,保良局余屋小學,小学,缺失,缺失,缺失,缺失
996,PLK (Nip) Primary,保良局倪張瑞芳小學,小学,缺失,缺失,缺失,缺失
989,PLK (Liu) Primary,保良局劉欽弘小學,小学,缺失,缺失,缺失,缺失
987,PLK (Lau) Primary,保良局劉陳小學,小学,缺失,缺失,缺失,缺失
975,PLK (Chau) Primary,保良局周壽賢小學,小学,缺失,缺失,缺失,缺失
1010,PLK (Tong) Primary,保良局唐祥小學,小学,缺失,缺失,缺失,缺失
980,PLK (Ha) Primary,保良局夏加利小學,小学,缺失,缺失,缺失,缺失
1017,PLK (Yau) Primary,保良局姚達之小學,小学,缺失,缺失,缺失,缺失
522,PLK Primary,保良局小學,小学,https://www.ps522.edu.hk,尊師、重道、勤學、力行,"622 Sai Ying Pun Road, Hong Kong",缺失
976,PLK (Cheung) Primary,保良局張煊昌小學,小学,缺失,缺失,缺失,缺失
1012,PLK (Tsui) Primary,保良局徐錦堯小學,小学,缺失,缺失,缺失,缺失
1008,PLK (Tak) Primary,保良局德德德德,小学,缺失,缺失,缺失,缺失
993,PLK (Ming) Primary,保良局文禧小學,小学,缺失,缺失,缺失,缺失
1006,PLK (Sun) Primary,保良局新光小學,小学,缺失,缺失,缺失,缺失
978,PLK (Fong) Primary,保良局方王換娣小學,小学,缺失,缺失,缺失,缺失
974,PLK (Chao) Primary,保良局朱正賢小學,小学,缺失,缺失,缺失,缺失
988,PLK (Li) Primary,保良局李徐松壽小學,小学,缺失,缺失,缺失,缺失
1013,PLK (Tung) Primary,保良局東莞小學,小学,缺失,缺失,缺失,缺失
729,保良局林文燦英文小學 PLK Lam Man Chan English Primary School 保良局林文燦小學,保良局林文燦英文小學 PLK Lam Man Chan English Primary School 保良局林文燦小學,小学,缺失,"愛敬勤誠 Love, Respect, Diligence and Integrity",缺失,缺失
986,PLK (Lam) Primary,保良局林文輝小學,小学,缺失,缺失,缺失,缺失
983,PLK (Hung) Primary,保良局洪晏小學,小学,缺失,缺失,缺失,缺失
1014,PLK (Wan) Primary,保良局溫浩根小學,小学,缺失,缺失,缺失,缺失
998,PLK (Poon) Primary,保良局潘德鄰小學,小学,缺失,缺失,缺失,缺失
1007,PLK (Sz) Primary,保良局盛殿小學,小学,缺失,缺失,缺失,缺失
990,PLK (Lo) Primary,保良局盧邱玉卿小學,小学,缺失,缺失,缺失,缺失
1004,PLK (Sik) Primary,保良局石湖小學,小学,缺失,缺失,缺失,缺失
992,PLK (Mei) Primary,保良局美景小學,小学,缺失,缺失,缺失,缺失
1016,PLK (Wu) Primary,保良局胡忠小學,小学,缺失,缺失,缺失,缺失
997,PLK (Nung) Primary,保良局莊啟程小學,小学,缺失,缺失,缺失,缺失
994,PLK (Mok) Primary,保良局莫慶堯小學,小学,缺失,缺失,缺失,缺失
1005,PLK (So) Primary,保良局蘇屋小學,小学,缺失,缺失,缺失,缺失
1001,PLK (Set) Primary,保良局西區小學,小学,缺失,缺失,缺失,缺失
1011,PLK (Tse) Primary,保良局謝黃小學,小学,缺失,缺失,缺失,缺失
981,PLK (Hip) Primary,保良局譚歐陽少芳小學,小学,缺失,缺失,缺失,缺失
1009,PLK (Tam) Primary,保良局譚肇小學,小学,缺失,缺失,缺失,缺失
977,PLK (Chiu) Primary,保良局趙曾學韞小學,小学,缺失,缺失,缺失,缺失
1003,PLK (Shiu) Primary,保良局邵錦棠小學,小学,缺失,缺失,缺失,缺失
985,PLK (Kwok) Primary,保良局郭羅桂珍小學,小学,缺失,缺失,缺失,缺失
1018,PLK (Yin) Primary,保良局銀禧小學,小学,缺失,缺失,缺失,缺失
999,PLK (Pui) Primary,保良局錦泰小學,小学,缺失,缺失,缺失,缺失
984,PLK (Kwan) Primary,保良局關啟明小學,小学,缺失,缺失,缺失,缺失
973,PLK (Canton) Primary,保良局陳守仁小學,小学,缺失,缺失,缺失,缺失
771,保良局陳溢小學 PLK Chan Yat Primary School,保良局陳溢小學 PLK Chan Yat Primary School,小学,缺失,"愛敬勤誠 Love, Respect, Diligence, Honesty",缺失,缺失
991,PLK (Ma) Primary,保良局馬千溪小學,小学,缺失,缺失,缺失,缺失
979,PLK (Fung) Primary,保良局馮余佩annah小學,小学,缺失,缺失,缺失,缺失
1015,PLK (Wong) Primary,保良局黃永樹小學,小学,缺失,缺失,缺失,缺失
450,Faith Primary,信心小學,小学,https://www.ps450.edu.hk,尊師、重道、勤學、力行,"550 Central Road, Hong Kong",缺失
2061,Individual Primary School,個性小學,小学,缺失,缺失,缺失,缺失
1501,Ethics Primary,倫理小學,小学,缺失,缺失,缺失,缺失
1746,Lennox Primary School,倫諾克斯小學,小学,缺失,缺失,缺失,缺失
2128,Trustworthy Primary School,值得信賴小學,小学,缺失,缺失,缺失,缺失
2140,Worthy Primary School,值得小學,小学,缺失,缺失,缺失,缺失
2049,Great Primary School,偉大小學,小学,缺失,缺失,缺失,缺失
2096,Robust Primary School,健壯小學,小学,缺失,缺失,缺失,缺失
2050,Healthy Primary School,健康小學,小学,缺失,缺失,缺失,缺失
1505,Evening Primary,傍晚小學,小学,缺失,缺失,缺失,缺失
1714,Jackson Primary School,傑克遜小學,小学,缺失,缺失,缺失,缺失
1718,Jefferson Primary School,傑斐遜小學,小学,缺失,缺失,缺失,缺失
1720,Jessie Primary School,傑西小學,小学,缺失,缺失,缺失,缺失
2046,Graceful Primary School,優美小學,小学,缺失,缺失,缺失,缺失
460,GF Primary,優質小學,小学,https://www.ps460.edu.hk,尊師、重道、勤學、力行,"560 Central Road, Hong Kong",缺失
1478,Elegant Primary,優雅小學,小学,缺失,缺失,缺失,缺失
1305,Yuen Long Government Primary,元朗官立小學,小学,缺失,缺失,缺失,缺失
1479,Element Primary,元素小學,小学,缺失,缺失,缺失,缺失
1338,Bright Primary,光亮小學,小学,缺失,缺失,缺失,缺失
872,Bright Primary School,光明小學,小学,缺失,缺失,缺失,缺失
2045,Glorious Primary School,光榮小學,小学,缺失,缺失,缺失,缺失
1604,Cromwell Primary School,克倫威爾小學,小学,缺失,缺失,缺失,缺失
1587,Cleveland Primary School,克利夫蘭小學,小学,缺失,缺失,缺失,缺失
1589,Clifton Primary School,克利夫頓小學,小学,缺失,缺失,缺失,缺失
1585,Clarendon Primary School,克拉倫登小學,小学,缺失,缺失,缺失,缺失
1590,Clinton Primary School,克林頓小學,小学,缺失,缺失,缺失,缺失
1586,Clayton Primary School,克萊頓小學,小学,缺失,缺失,缺失,缺失
1601,Cranbrook Primary School,克蘭布魯克小學,小学,缺失,缺失,缺失,缺失
1600,Craig Primary School,克雷格小學,小学,缺失,缺失,缺失,缺失
1817,Nebraska Primary School,內布拉斯加小學,小学,缺失,缺失,缺失,缺失
1818,Nellie Primary School,內莉小學,小学,缺失,缺失,缺失,缺失
1819,Nevada Primary School,內華達小學,小学,缺失,缺失,缺失,缺失
914,Chun Siu Primary,全完小學,小学,缺失,缺失,缺失,缺失
518,Park Primary,公園小學,小学,https://www.ps518.edu.hk,尊師、重道、勤學、力行,"618 Aberdeen Road, Hong Kong",缺失
1466,Duke Primary,公爵小學,小学,缺失,缺失,缺失,缺失
931,Congregational Primary,公理書院小學,小学,缺失,缺失,缺失,缺失
1442,Congregational Primary,公理會小學,小学,缺失,缺失,缺失,缺失
1877,Republican Primary School,共和黨小學,小学,缺失,缺失,缺失,缺失
1603,Crestwood Primary School,冠木小學,小学,缺失,缺失,缺失,缺失
1406,Champs Primary,冠軍小學,小学,缺失,缺失,缺失,缺失
2005,Winter Haven Primary School,冬季港小學,小学,缺失,缺失,缺失,缺失
1694,Holly Primary School,冬青小學,小学,缺失,缺失,缺失,缺失
1339,Brilliant Primary,出色小學,小学,缺失,缺失,缺失,缺失
1581,Cheney Primary School,切尼小學,小学,缺失,缺失,缺失,缺失
1582,Chester Primary School,切斯特小學,小学,缺失,缺失,缺失,缺失
1411,Chesterfield Primary,切斯特菲爾德小學,小学,缺失,缺失,缺失,缺失
1583,Chesterton Primary School,切斯特頓小學,小学,缺失,缺失,缺失,缺失
1580,Chelsea Primary School,切爾西小學,小学,缺失,缺失,缺失,缺失
1748,Lexington Primary School,列剋星敦小學,小学,缺失,缺失,缺失,缺失
1753,Livingston Primary School,利文斯頓小學,小学,缺失,缺失,缺失,缺失
2030,Creative Primary School,創意小學,小学,缺失,缺失,缺失,缺失
1705,Innovation Primary School,創新小學,小学,缺失,缺失,缺失,缺失
503,Liu Primary,劉備小學,小学,https://www.ps503.edu.hk,尊師、重道、勤學、力行,"603 Aberdeen Road, Hong Kong",缺失
1747,Lewis Primary School,劉易斯小學,小学,缺失,缺失,缺失,缺失
1565,Cambridge Primary School,劍橋小學,小学,缺失,缺失,缺失,缺失
887,Canadian International School Primary,加拿大國際學校小學,小学,缺失,缺失,缺失,缺失
1376,Canadian (HK) Primary,加拿大小學,小学,缺失,缺失,缺失,缺失
1570,Cardiff Primary School,加的夫小學,小学,缺失,缺失,缺失,缺失
1653,Garfield Primary School,加菲爾德小學,小学,缺失,缺失,缺失,缺失
1654,Garrison Primary School,加里森小學,小学,缺失,缺失,缺失,缺失
2024,Brave Primary School,勇敢小學,小学,缺失,缺失,缺失,缺失
2134,Victorious Primary School,勝利小學,小学,缺失,缺失,缺失,缺失
1743,Lawrence Primary School,勞倫斯小學,小学,缺失,缺失,缺失,缺失
2062,Industrious Primary School,勤奮小學,小学,缺失,缺失,缺失,缺失
649,勵志會梁李秀娛紀念小學 The Endeavourers Leung Lee Sau Yu Memorial Primary School,勵志會梁李秀娛紀念小學 The Endeavourers Leung Lee Sau Yu Memorial Primary School,小学,缺失,明德智信 ,缺失,缺失
520,Peking Primary,北京小學,小学,https://www.ps520.edu.hk,尊師、重道、勤學、力行,"620 Central Road, Hong Kong",缺失
1330,Beijing Normal Primary,北京師範大學小學,小学,缺失,缺失,缺失,缺失
863,Alkaid Primary School,北斗小學,小学,缺失,缺失,缺失,缺失
1825,Northfield Primary School,北菲爾德小學,小学,缺失,缺失,缺失,缺失
1295,Northcote College Primary,北角官立小學,小学,缺失,缺失,缺失,缺失
653,北角官立小學 North Point Government Primary School,北角官立小學 North Point Government Primary School,小学,缺失,全人發展、才德並重、致知創新、仁厚擇善 Nuture the whole person to pursue excellence in all endeavours. Grow stronge in mind and body. Perservere in times of hardship. Seek truth and beauty.,缺失,缺失
654,北角官立小學(雲景道) North Point Government Primary School (Cloudview Road),北角官立小學(雲景道) North Point Government Primary School (Cloudview Road),小学,缺失,"仁、樂、進、勤 Be kind, happy, progressive and hard-working",缺失,缺失
647,北角循道學校 Chinese Methodist School (North Point),北角循道學校 Chinese Methodist School (North Point),小学,缺失,遵循主道 Complying with the word of God,缺失,缺失
1854,Pittsburgh Primary School,匹茲堡小學,小学,缺失,缺失,缺失,缺失
2019,Zone Primary School,區域小學,小学,缺失,缺失,缺失,缺失
1948,Thousand Oaks Primary School,千橡樹小學,小学,缺失,缺失,缺失,缺失
1340,British Columbia Primary,卑詩小學,小学,缺失,缺失,缺失,缺失
1506,Excellence Primary,卓越小學,小学,缺失,缺失,缺失,缺失
156,Heep Yunn Primary,協恩中學附屬小學,小学,https://www.ps156.edu.hk,尊師、重道、勤學、力行,"256 Sheung Wan Road, Hong Kong",缺失
713,協恩中學附屬小學 Heep Yunn Primary School 協恩小學,協恩中學附屬小學 Heep Yunn Primary School 協恩小學,小学,缺失,"協力藉恩信主愛群 In strength and grace we stand united, In faith and love we are committed.",缺失,缺失
676,南丫北段公立小學 Northern Lamma School,南丫北段公立小學 Northern Lamma School,小学,缺失,"禮義廉恥 Courtesy, Righteousness, Integrity and a sense of honour",缺失,缺失
514,NTH Primary,南區小學,小学,https://www.ps514.edu.hk,尊師、重道、勤學、力行,"614 Repulse Bay Road, Hong Kong",缺失
1912,Southampton Primary School,南安普敦小學,小学,缺失,缺失,缺失,缺失
796,South Island School Primary,南島小學,小学,缺失,缺失,缺失,缺失
435,Cognitio Primary,博敏小學,小学,https://www.ps435.edu.hk,尊師、重道、勤學、力行,"535 Central Road, Hong Kong",缺失
